"id","tier","wins","losses","freshblood","rank"
8274,"PLATINUM",75,65,0,4
8275,"PLATINUM",22,17,1,4
8276,"PLATINUM",90,123,0,4
8277,"PLATINUM",71,65,0,4
8278,"PLATINUM",49,55,0,4
8279,"PLATINUM",50,41,0,4
8280,"PLATINUM",18,13,0,4
8281,"PLATINUM",59,61,0,4
8282,"PLATINUM",42,41,0,4
8283,"PLATINUM",26,22,0,4
8284,"PLATINUM",117,116,0,4
8285,"PLATINUM",72,64,0,4
8286,"PLATINUM",39,38,0,4
8287,"PLATINUM",81,80,0,4
8288,"PLATINUM",41,37,0,4
8289,"PLATINUM",18,7,0,4
8290,"PLATINUM",58,60,0,4
8291,"PLATINUM",65,52,1,4
8292,"PLATINUM",87,85,0,4
8293,"PLATINUM",46,44,0,4
8294,"PLATINUM",18,11,0,4
8295,"PLATINUM",63,62,0,4
8296,"PLATINUM",42,37,0,4
8297,"PLATINUM",19,15,0,4
8298,"PLATINUM",43,43,0,4
8299,"PLATINUM",89,78,0,4
8300,"PLATINUM",65,70,0,4
8301,"PLATINUM",78,85,0,4
8302,"PLATINUM",39,36,1,4
8303,"PLATINUM",60,54,1,4
8304,"PLATINUM",58,53,0,4
8305,"PLATINUM",56,60,0,4
8306,"PLATINUM",37,31,0,4
8307,"PLATINUM",77,90,0,4
8308,"PLATINUM",18,7,0,4
8309,"PLATINUM",35,27,0,4
8310,"PLATINUM",69,72,0,4
8311,"PLATINUM",37,38,0,4
8312,"PLATINUM",53,46,0,4
8313,"PLATINUM",39,33,0,4
8314,"PLATINUM",54,58,0,4
8315,"PLATINUM",34,24,0,4
8316,"PLATINUM",43,48,0,4
8317,"PLATINUM",32,19,0,4
8318,"PLATINUM",43,40,0,4
8319,"PLATINUM",28,10,0,4
8320,"PLATINUM",82,78,0,4
8321,"PLATINUM",33,20,0,4
8322,"PLATINUM",29,26,1,4
8323,"PLATINUM",18,6,0,4
8324,"PLATINUM",88,83,1,4
8325,"PLATINUM",42,39,0,4
8326,"PLATINUM",63,64,0,4
8327,"PLATINUM",54,58,0,4
8328,"PLATINUM",27,20,0,4
8329,"PLATINUM",19,15,0,4
8330,"PLATINUM",47,47,0,4
8331,"PLATINUM",32,35,0,4
8332,"PLATINUM",63,90,0,4
8333,"PLATINUM",26,20,0,4
8334,"PLATINUM",40,23,1,4
8335,"PLATINUM",34,37,0,4
8336,"PLATINUM",30,14,0,4
8337,"PLATINUM",62,59,0,4
8338,"PLATINUM",17,16,0,4
8339,"PLATINUM",81,73,0,4
8340,"PLATINUM",36,27,0,4
8341,"PLATINUM",52,61,0,4
8342,"PLATINUM",65,66,0,4
8343,"PLATINUM",21,8,0,4
8344,"PLATINUM",63,62,0,4
8345,"PLATINUM",35,33,0,4
8346,"PLATINUM",31,30,0,4
8347,"PLATINUM",37,54,0,4
8348,"PLATINUM",54,50,0,4
8349,"PLATINUM",41,42,0,4
8350,"PLATINUM",33,42,0,4
8351,"PLATINUM",54,56,1,4
8352,"PLATINUM",45,42,1,4
8353,"PLATINUM",51,58,0,4
8354,"PLATINUM",58,64,0,4
8355,"PLATINUM",36,25,0,4
8356,"PLATINUM",63,52,1,4
8357,"PLATINUM",36,34,0,4
8358,"PLATINUM",27,29,0,4
8359,"PLATINUM",34,29,0,4
8360,"PLATINUM",23,14,0,4
8361,"PLATINUM",70,74,0,4
8362,"PLATINUM",97,80,1,4
8363,"PLATINUM",20,17,0,4
8364,"PLATINUM",32,22,0,4
8365,"PLATINUM",41,43,0,4
8366,"PLATINUM",30,19,0,4
8367,"PLATINUM",44,57,0,4
