"id","tier","wins","losses","freshblood","rank"
6108,"BRONZE",3,6,1,4
6109,"BRONZE",2,4,0,4
6110,"BRONZE",2,5,0,4
6111,"BRONZE",3,4,0,4
6112,"BRONZE",3,3,0,4
6113,"BRONZE",3,3,0,4
6114,"BRONZE",2,5,0,4
6115,"BRONZE",3,7,0,4
6116,"BRONZE",3,2,1,4
6117,"BRONZE",4,2,1,4
6118,"BRONZE",1,5,0,4
6119,"BRONZE",2,3,0,4
6120,"BRONZE",3,8,0,4
6121,"BRONZE",3,6,0,4
6122,"BRONZE",3,5,0,4
6123,"BRONZE",2,4,0,4
6124,"BRONZE",2,3,0,4
6125,"BRONZE",38,79,0,4
6126,"BRONZE",3,4,0,4
6127,"BRONZE",4,6,0,4
6128,"BRONZE",2,3,0,4
6129,"BRONZE",9,21,0,4
6130,"BRONZE",1,4,0,4
6131,"BRONZE",3,8,1,4
6132,"BRONZE",5,4,0,4
6133,"BRONZE",2,4,0,4
6134,"BRONZE",3,6,1,4
6135,"BRONZE",4,7,0,4
6136,"BRONZE",1,4,0,4
6137,"BRONZE",3,2,0,4
6138,"BRONZE",2,13,0,4
6139,"BRONZE",2,8,0,4
6140,"BRONZE",1,4,0,4
6141,"BRONZE",2,5,1,4
6142,"BRONZE",5,6,1,4
6143,"BRONZE",2,3,0,4
6144,"BRONZE",3,3,0,4
6145,"BRONZE",2,4,0,4
6146,"BRONZE",1,4,0,4
6147,"BRONZE",4,5,0,4
6148,"BRONZE",4,8,0,4
6149,"BRONZE",3,8,0,4
6150,"BRONZE",3,7,0,4
6151,"BRONZE",3,2,1,4
6152,"BRONZE",3,5,1,4
6153,"BRONZE",2,5,0,4
6154,"BRONZE",2,10,0,4
6155,"BRONZE",2,5,1,4
6156,"BRONZE",1,4,0,4
6157,"BRONZE",4,2,0,4
6158,"BRONZE",4,4,0,1
6159,"BRONZE",6,19,0,1
6160,"BRONZE",4,3,0,1
6161,"BRONZE",3,3,0,1
6162,"BRONZE",8,4,0,1
6163,"BRONZE",8,9,0,1
6164,"BRONZE",4,2,0,1
6165,"BRONZE",5,5,0,1
6166,"BRONZE",5,11,0,1
6167,"BRONZE",9,15,0,1
6168,"BRONZE",6,4,0,1
6169,"BRONZE",2,4,0,1
6170,"BRONZE",7,9,0,1
6171,"BRONZE",6,7,0,1
6172,"BRONZE",3,2,0,1
6173,"BRONZE",4,2,0,1
6174,"BRONZE",3,4,0,1
6175,"BRONZE",32,49,0,1
6176,"BRONZE",6,4,0,1
6177,"BRONZE",11,13,0,1
6178,"BRONZE",10,2,0,1
6179,"BRONZE",4,7,0,1
6180,"BRONZE",5,7,0,1
6181,"BRONZE",2,3,0,1
6182,"BRONZE",7,14,0,1
6183,"BRONZE",2,3,1,1
6184,"BRONZE",5,7,1,1
6185,"BRONZE",2,3,1,1
6186,"BRONZE",6,7,0,1
6187,"BRONZE",8,10,0,1
6188,"BRONZE",8,10,0,1
6189,"BRONZE",5,4,0,1
6190,"BRONZE",8,15,0,1
6191,"BRONZE",4,8,1,1
6192,"BRONZE",7,12,0,1
6193,"BRONZE",5,5,0,1
6194,"BRONZE",4,10,0,1
6195,"BRONZE",7,7,0,1
6196,"BRONZE",4,5,0,1
6197,"BRONZE",9,9,0,1
6198,"BRONZE",3,2,1,1
6199,"BRONZE",2,3,0,1
6200,"BRONZE",3,5,0,1
6201,"BRONZE",4,6,0,1
6202,"BRONZE",3,2,0,1
6203,"BRONZE",3,2,1,1
6204,"BRONZE",7,10,0,1
6205,"BRONZE",5,0,0,1
6206,"BRONZE",2,3,0,1
6207,"BRONZE",3,3,0,1
6208,"BRONZE",13,18,0,1
6209,"BRONZE",5,2,0,1
6210,"BRONZE",3,5,0,1
6211,"BRONZE",11,10,0,1
6212,"BRONZE",5,7,0,1
6213,"BRONZE",19,24,0,1
6214,"BRONZE",3,4,0,1
6215,"BRONZE",5,10,0,1
6216,"BRONZE",3,4,0,1
6217,"BRONZE",7,11,0,1
6218,"BRONZE",4,3,0,1
6219,"BRONZE",10,21,0,1
6220,"BRONZE",4,4,0,1
6221,"BRONZE",2,5,0,1
6222,"BRONZE",5,2,0,1
6223,"BRONZE",5,8,0,1
6224,"BRONZE",6,5,0,1
6225,"BRONZE",5,5,0,1
6226,"BRONZE",10,9,0,1
6227,"BRONZE",5,7,1,1
6228,"BRONZE",7,8,0,1
6229,"BRONZE",8,12,0,1
6230,"BRONZE",7,7,0,1
6231,"BRONZE",5,1,0,1
6232,"BRONZE",4,3,0,1
6233,"BRONZE",5,4,0,1
6234,"BRONZE",2,3,0,1
6235,"BRONZE",4,4,0,1
6236,"BRONZE",4,2,0,1
6237,"BRONZE",5,0,1,1
6238,"BRONZE",4,9,0,1
6239,"BRONZE",19,29,0,1
6240,"BRONZE",3,2,0,1
6241,"BRONZE",20,27,0,1
6242,"BRONZE",17,17,0,1
6243,"BRONZE",10,17,0,1
6244,"BRONZE",9,14,0,1
6245,"BRONZE",3,4,0,1
6246,"BRONZE",5,6,0,1
6247,"BRONZE",4,2,0,1
6248,"BRONZE",6,7,0,1
6249,"BRONZE",4,2,0,1
6250,"BRONZE",13,14,0,1
6251,"BRONZE",10,14,0,1
6252,"BRONZE",3,5,0,1
6253,"BRONZE",7,10,0,1
6254,"BRONZE",5,4,0,1
6255,"BRONZE",3,3,0,1
6256,"BRONZE",4,4,0,1
6257,"BRONZE",5,9,0,1
6258,"BRONZE",5,5,0,1
6259,"BRONZE",3,8,0,1
6260,"BRONZE",2,4,0,1
6261,"BRONZE",8,8,0,1
6262,"BRONZE",6,7,0,1
6263,"BRONZE",12,13,0,1
6264,"BRONZE",8,6,0,1
6265,"BRONZE",6,7,0,1
6266,"BRONZE",6,7,0,1
6267,"BRONZE",4,7,0,1
6268,"BRONZE",6,9,0,1
6269,"BRONZE",12,23,0,1
6270,"BRONZE",3,5,0,1
6271,"BRONZE",8,7,0,1
6272,"BRONZE",6,6,0,1
6273,"BRONZE",3,3,0,1
6274,"BRONZE",8,3,0,1
6275,"BRONZE",2,3,0,1
6276,"BRONZE",10,24,0,1
6277,"BRONZE",3,2,0,1
6278,"BRONZE",5,10,0,1
6279,"BRONZE",3,2,0,1
6280,"BRONZE",21,23,0,1
6281,"BRONZE",7,9,0,1
6282,"BRONZE",7,6,0,1
6283,"BRONZE",4,5,0,1
6284,"BRONZE",2,3,0,1
6285,"BRONZE",5,5,0,1
6286,"BRONZE",5,10,0,1
6287,"BRONZE",5,2,0,1
6288,"BRONZE",5,2,0,1
6289,"BRONZE",3,5,0,1
6290,"BRONZE",3,4,0,1
6291,"BRONZE",7,11,0,1
6292,"BRONZE",5,8,0,1
6293,"BRONZE",4,4,0,1
6294,"BRONZE",6,9,0,1
6295,"BRONZE",5,9,0,1
6296,"BRONZE",2,3,0,1
6297,"BRONZE",2,3,0,1
6298,"BRONZE",3,2,1,1
6299,"BRONZE",3,2,0,1
6300,"BRONZE",8,7,0,1
6301,"BRONZE",10,19,0,1
6302,"BRONZE",4,3,0,1
6303,"BRONZE",4,8,0,1
6304,"BRONZE",7,1,0,1
6305,"BRONZE",8,9,0,1
6306,"BRONZE",4,5,0,1
6307,"BRONZE",6,6,0,1
6308,"BRONZE",8,9,0,1
6309,"BRONZE",4,3,0,1
6310,"BRONZE",5,1,0,1
6311,"BRONZE",4,1,0,1
6312,"BRONZE",5,3,0,1
6313,"BRONZE",3,2,0,1
6314,"BRONZE",3,4,0,1
6315,"BRONZE",6,4,0,1
6316,"BRONZE",7,6,0,1
6317,"BRONZE",3,4,0,1
6318,"BRONZE",6,2,0,1
6319,"BRONZE",3,6,0,1
6320,"BRONZE",3,3,0,1
6321,"BRONZE",6,6,0,1
6322,"BRONZE",4,4,0,1
6323,"BRONZE",4,2,0,1
6324,"BRONZE",14,26,0,1
6325,"BRONZE",3,5,0,1
6326,"BRONZE",4,5,0,1
6327,"BRONZE",7,9,0,1
6328,"BRONZE",6,2,0,1
6329,"BRONZE",3,3,1,1
6330,"BRONZE",4,8,0,1
6331,"BRONZE",5,4,0,1
6332,"BRONZE",3,2,0,1
6333,"BRONZE",6,11,0,1
6334,"BRONZE",4,7,0,1
6335,"BRONZE",4,2,0,1
6336,"BRONZE",7,5,0,1
6337,"BRONZE",11,12,0,1
6338,"BRONZE",11,15,1,1
6339,"BRONZE",6,7,0,1
6340,"BRONZE",5,2,0,1
6341,"BRONZE",4,5,0,1
6342,"BRONZE",6,4,1,1
6343,"BRONZE",6,6,0,1
6344,"BRONZE",4,2,0,1
6345,"BRONZE",9,17,0,1
6346,"BRONZE",11,16,1,1
6347,"BRONZE",2,3,0,1
6348,"BRONZE",9,13,0,1
6349,"BRONZE",6,6,0,1
6350,"BRONZE",4,8,0,1
6351,"BRONZE",10,18,0,1
6352,"BRONZE",9,11,0,1
6353,"BRONZE",3,4,0,1
6354,"BRONZE",5,5,0,1
6355,"BRONZE",9,15,0,1
6356,"BRONZE",3,5,0,1
6357,"BRONZE",19,29,0,1
6358,"BRONZE",8,4,0,1
6359,"BRONZE",3,3,0,1
6360,"BRONZE",5,7,0,1
6361,"BRONZE",5,12,0,1
6362,"BRONZE",3,5,0,1
6363,"BRONZE",3,4,0,2
6364,"BRONZE",3,8,0,2
6365,"BRONZE",7,11,0,2
6366,"BRONZE",3,6,0,2
6367,"BRONZE",6,6,0,2
6368,"BRONZE",6,14,0,2
6369,"BRONZE",5,6,0,2
6370,"BRONZE",3,4,0,2
6371,"BRONZE",4,8,0,2
6372,"BRONZE",2,5,0,2
6373,"BRONZE",5,5,0,2
6374,"BRONZE",5,10,0,2
6375,"BRONZE",3,2,0,2
6376,"BRONZE",4,4,0,2
6377,"BRONZE",3,3,0,2
6378,"BRONZE",4,8,0,2
6379,"BRONZE",5,12,0,2
6380,"BRONZE",5,5,0,2
6381,"BRONZE",8,3,0,2
6382,"BRONZE",3,2,0,2
6383,"BRONZE",4,9,0,2
6384,"BRONZE",3,6,0,2
6385,"BRONZE",7,9,0,2
6386,"BRONZE",3,6,1,2
6387,"BRONZE",3,3,0,2
6388,"BRONZE",4,4,0,2
6389,"BRONZE",3,5,0,2
6390,"BRONZE",3,4,0,2
6391,"BRONZE",5,8,0,2
6392,"BRONZE",4,5,0,2
6393,"BRONZE",3,2,0,2
6394,"BRONZE",2,3,0,2
6395,"BRONZE",7,6,0,2
6396,"BRONZE",10,22,0,2
6397,"BRONZE",3,5,0,2
6398,"BRONZE",5,13,0,2
6399,"BRONZE",3,5,0,2
6400,"BRONZE",3,5,0,2
6401,"BRONZE",2,3,0,2
6402,"BRONZE",4,9,0,2
6403,"BRONZE",11,14,0,2
6404,"BRONZE",5,9,0,2
6405,"BRONZE",5,6,0,2
6406,"BRONZE",2,6,0,2
6407,"BRONZE",4,6,0,2
6408,"BRONZE",2,5,0,2
6409,"BRONZE",3,6,0,2
6410,"BRONZE",4,3,0,2
6411,"BRONZE",3,7,0,2
6412,"BRONZE",4,2,0,2
6413,"BRONZE",7,5,0,2
6414,"BRONZE",6,8,0,2
6415,"BRONZE",3,2,0,2
6416,"BRONZE",6,12,0,2
6417,"BRONZE",5,9,0,2
6418,"BRONZE",4,6,0,2
6419,"BRONZE",3,4,0,2
6420,"BRONZE",3,2,0,2
6421,"BRONZE",3,6,0,2
6422,"BRONZE",3,4,0,2
6423,"BRONZE",2,5,0,2
6424,"BRONZE",7,11,0,2
6425,"BRONZE",4,5,0,2
6426,"BRONZE",4,4,0,2
6427,"BRONZE",3,4,0,2
6428,"BRONZE",3,6,1,2
6429,"BRONZE",9,16,0,2
6430,"BRONZE",3,2,0,2
6431,"BRONZE",10,16,0,2
6432,"BRONZE",4,10,0,2
6433,"BRONZE",7,8,0,2
6434,"BRONZE",2,4,0,2
6435,"BRONZE",2,4,0,2
6436,"BRONZE",4,2,0,2
6437,"BRONZE",11,14,0,2
6438,"BRONZE",3,6,0,2
6439,"BRONZE",10,16,0,2
6440,"BRONZE",4,1,0,2
6441,"BRONZE",7,9,0,2
6442,"BRONZE",5,8,0,2
6443,"BRONZE",3,4,0,2
6444,"BRONZE",3,2,0,2
6445,"BRONZE",5,7,0,2
6446,"BRONZE",2,7,0,2
6447,"BRONZE",6,8,1,2
6448,"BRONZE",2,4,0,2
6449,"BRONZE",5,10,0,2
6450,"BRONZE",3,6,0,2
6451,"BRONZE",4,1,0,2
6452,"BRONZE",12,15,1,2
6453,"BRONZE",6,6,0,2
6454,"BRONZE",3,5,1,2
6455,"BRONZE",2,3,0,2
6456,"BRONZE",3,7,0,2
6457,"BRONZE",3,6,0,2
6458,"BRONZE",4,7,0,2
6459,"BRONZE",4,3,0,2
6460,"BRONZE",8,9,0,2
6461,"BRONZE",9,16,0,2
6462,"BRONZE",4,5,0,2
6463,"BRONZE",5,5,0,2
6464,"BRONZE",9,14,1,2
6465,"BRONZE",3,6,0,2
6466,"BRONZE",4,2,0,2
6467,"BRONZE",4,4,0,2
6468,"BRONZE",5,0,0,2
6469,"BRONZE",3,6,0,2
6470,"BRONZE",4,8,0,2
6471,"BRONZE",9,14,0,2
6472,"BRONZE",5,14,0,2
6473,"BRONZE",3,2,0,2
6474,"BRONZE",2,3,1,2
6475,"BRONZE",3,4,0,2
6476,"BRONZE",2,4,0,2
6477,"BRONZE",4,5,0,2
6478,"BRONZE",4,8,0,2
6479,"BRONZE",6,8,0,2
6480,"BRONZE",2,3,0,2
6481,"BRONZE",6,3,0,2
6482,"BRONZE",10,11,0,2
6483,"BRONZE",5,5,0,2
6484,"BRONZE",10,14,0,2
6485,"BRONZE",2,3,0,2
6486,"BRONZE",3,5,0,2
6487,"BRONZE",3,2,0,2
6488,"BRONZE",6,8,0,2
6489,"BRONZE",4,4,0,2
6490,"BRONZE",2,5,0,2
6491,"BRONZE",4,5,0,2
6492,"BRONZE",6,8,0,2
6493,"BRONZE",4,2,0,2
6494,"BRONZE",3,3,0,2
6495,"BRONZE",6,8,0,2
6496,"BRONZE",6,12,0,2
6497,"BRONZE",2,4,0,2
6498,"BRONZE",2,3,0,2
6499,"BRONZE",3,6,0,2
6500,"BRONZE",4,3,0,2
6501,"BRONZE",7,11,0,2
6502,"BRONZE",3,3,0,2
6503,"BRONZE",3,2,0,2
6504,"BRONZE",2,3,0,2
6505,"BRONZE",4,10,0,2
6506,"BRONZE",5,11,0,2
6507,"BRONZE",3,2,0,2
6508,"BRONZE",4,2,0,2
6509,"BRONZE",5,9,0,2
6510,"BRONZE",5,7,0,2
6511,"BRONZE",5,5,0,2
6512,"BRONZE",3,4,0,2
6513,"BRONZE",4,5,0,2
6514,"BRONZE",4,6,0,2
6515,"BRONZE",6,12,0,2
6516,"BRONZE",2,3,0,2
6517,"BRONZE",5,5,0,2
6518,"BRONZE",2,3,0,2
6519,"BRONZE",5,3,1,2
6520,"BRONZE",2,4,0,2
6521,"BRONZE",7,10,0,2
6522,"BRONZE",6,12,0,2
6523,"BRONZE",11,14,0,2
6524,"BRONZE",7,3,0,2
6525,"BRONZE",4,5,0,2
6526,"BRONZE",3,2,0,2
6527,"BRONZE",10,10,0,2
6528,"BRONZE",4,7,0,2
6529,"BRONZE",2,6,0,2
6530,"BRONZE",5,12,0,2
6531,"BRONZE",4,4,0,2
6532,"BRONZE",5,5,0,2
6533,"BRONZE",3,3,0,2
6534,"BRONZE",6,11,0,2
6535,"BRONZE",2,7,0,2
6536,"BRONZE",4,6,0,2
6537,"BRONZE",3,5,0,2
6538,"BRONZE",6,4,0,2
6539,"BRONZE",6,14,0,2
6540,"BRONZE",3,4,0,2
6541,"BRONZE",5,11,0,2
6542,"BRONZE",19,40,0,2
6543,"BRONZE",3,2,0,2
6544,"BRONZE",4,6,0,2
6545,"BRONZE",4,7,0,2
6546,"BRONZE",4,6,0,2
6547,"BRONZE",4,4,0,2
6548,"BRONZE",5,3,0,2
6549,"BRONZE",6,7,0,2
6550,"BRONZE",6,13,0,2
6551,"BRONZE",5,5,0,2
6552,"BRONZE",4,6,0,2
6553,"BRONZE",7,11,0,2
6554,"BRONZE",2,4,0,2
6555,"BRONZE",3,5,0,2
6556,"BRONZE",3,8,0,2
6557,"BRONZE",4,3,0,2
6558,"BRONZE",3,2,0,2
6559,"BRONZE",5,9,0,2
6560,"BRONZE",9,20,0,2
6561,"BRONZE",3,2,0,2
6562,"BRONZE",2,3,0,2
6563,"BRONZE",6,6,0,2
6564,"BRONZE",4,4,0,2
6565,"BRONZE",4,1,0,2
6566,"BRONZE",3,5,0,2
6567,"BRONZE",4,5,0,2
6568,"BRONZE",2,5,0,3
6569,"BRONZE",3,4,0,3
6570,"BRONZE",3,3,0,3
6571,"BRONZE",3,5,0,3
6572,"BRONZE",2,3,0,3
6573,"BRONZE",1,6,0,3
6574,"BRONZE",7,23,0,3
6575,"BRONZE",6,13,0,3
6576,"BRONZE",11,25,0,3
6577,"BRONZE",3,4,0,3
6578,"BRONZE",5,10,0,3
6579,"BRONZE",3,2,0,3
6580,"BRONZE",3,7,0,3
6581,"BRONZE",3,2,0,3
6582,"BRONZE",3,2,0,3
6583,"BRONZE",2,5,0,3
6584,"BRONZE",2,4,0,3
6585,"BRONZE",4,6,0,3
6586,"BRONZE",6,8,0,3
6587,"BRONZE",5,22,0,3
6588,"BRONZE",5,5,0,3
6589,"BRONZE",6,10,0,3
6590,"BRONZE",9,10,0,3
6591,"BRONZE",4,5,0,3
6592,"BRONZE",1,4,0,3
6593,"BRONZE",4,2,0,3
6594,"BRONZE",3,3,0,3
6595,"BRONZE",4,2,0,3
6596,"BRONZE",4,6,0,3
6597,"BRONZE",3,2,0,3
6598,"BRONZE",3,6,0,3
6599,"BRONZE",12,16,0,3
6600,"BRONZE",5,11,0,3
6601,"BRONZE",4,4,0,3
6602,"BRONZE",6,9,0,3
6603,"BRONZE",3,5,0,3
6604,"BRONZE",2,6,0,3
6605,"BRONZE",3,3,0,3
6606,"BRONZE",1,4,0,3
6607,"BRONZE",3,5,0,3
6608,"BRONZE",2,5,1,3
6609,"BRONZE",5,3,0,3
6610,"BRONZE",2,7,0,3
6611,"BRONZE",2,3,0,3
6612,"BRONZE",2,4,0,3
6613,"BRONZE",4,4,0,3
6614,"BRONZE",3,4,1,3
6615,"BRONZE",3,4,0,3
6616,"BRONZE",6,6,0,3
6617,"BRONZE",3,7,0,3
6618,"BRONZE",4,6,0,3
6619,"BRONZE",4,10,0,3
6620,"BRONZE",3,3,0,3
6621,"BRONZE",3,2,0,3
6622,"BRONZE",2,5,0,3
6623,"BRONZE",3,7,0,3
6624,"BRONZE",3,4,1,3
6625,"BRONZE",3,5,0,3
6626,"BRONZE",3,3,0,3
6627,"BRONZE",3,6,0,3
6628,"BRONZE",3,2,0,3
6629,"BRONZE",3,4,0,3
6630,"BRONZE",3,2,0,3
6631,"BRONZE",3,6,0,3
6632,"BRONZE",2,4,0,3
6633,"BRONZE",2,3,0,3
6634,"BRONZE",3,3,0,3
6635,"BRONZE",5,2,0,3
6636,"BRONZE",3,2,0,3
6637,"BRONZE",4,7,0,3
6638,"BRONZE",4,9,0,3
6639,"BRONZE",2,3,0,3
6640,"BRONZE",6,18,0,3
6641,"BRONZE",5,3,0,3
6642,"BRONZE",4,7,0,3
6643,"BRONZE",3,3,0,3
6644,"BRONZE",3,4,0,3
6645,"BRONZE",3,3,0,3
6646,"BRONZE",4,9,0,3
6647,"BRONZE",2,5,1,3
6648,"BRONZE",2,6,0,3
6649,"BRONZE",3,2,0,3
6650,"BRONZE",4,2,0,3
6651,"BRONZE",4,5,0,3
6652,"BRONZE",3,5,0,3
6653,"BRONZE",2,7,0,3
6654,"BRONZE",3,7,0,3
6655,"BRONZE",3,7,0,3
6656,"BRONZE",4,6,0,3
6657,"BRONZE",3,5,0,3
6658,"BRONZE",3,5,0,3
6659,"BRONZE",5,9,0,3
6660,"BRONZE",2,4,1,3
6661,"BRONZE",11,26,0,3
6662,"BRONZE",2,4,0,3
6663,"BRONZE",4,3,0,3
6664,"BRONZE",3,3,0,3
6665,"BRONZE",6,10,0,3
6666,"BRONZE",5,20,0,3
6667,"BRONZE",4,2,0,3
6668,"BRONZE",3,3,0,3
6669,"BRONZE",3,2,0,3
6670,"BRONZE",4,3,0,3
6671,"BRONZE",3,2,0,3
6672,"BRONZE",5,8,0,3
6673,"BRONZE",3,3,0,3
6674,"BRONZE",2,3,0,3
6675,"BRONZE",4,5,0,3
6676,"BRONZE",2,6,0,3
6677,"BRONZE",4,8,1,3
6678,"BRONZE",4,2,0,3
6679,"BRONZE",2,3,0,3
6680,"BRONZE",2,3,0,3
6681,"BRONZE",2,3,0,3
6682,"BRONZE",2,4,1,3
6683,"BRONZE",3,2,0,3
6684,"BRONZE",4,6,0,3
6685,"BRONZE",2,3,0,3
6686,"BRONZE",5,15,0,3
6687,"BRONZE",3,2,1,3
6688,"BRONZE",2,5,0,3
6689,"BRONZE",3,3,0,3
6690,"BRONZE",6,11,0,3
6691,"BRONZE",2,4,0,3
6692,"BRONZE",2,3,0,3
6693,"BRONZE",2,3,0,3
6694,"BRONZE",4,4,0,3
6695,"BRONZE",6,10,0,3
6696,"BRONZE",2,3,0,3
6697,"BRONZE",3,3,0,3
6698,"BRONZE",2,3,0,3
6699,"BRONZE",5,12,0,3
6700,"BRONZE",2,3,0,3
6701,"BRONZE",3,3,0,3
6702,"BRONZE",2,3,0,3
6703,"BRONZE",4,9,0,3
6704,"BRONZE",2,4,0,3
6705,"BRONZE",2,3,0,3
6706,"BRONZE",6,14,0,3
6707,"BRONZE",5,3,0,3
6708,"BRONZE",4,2,0,3
6709,"BRONZE",5,9,0,3
6710,"BRONZE",2,4,0,3
6711,"BRONZE",3,4,0,3
6712,"BRONZE",2,3,0,3
6713,"BRONZE",5,11,0,3
6714,"BRONZE",2,4,0,3
6715,"BRONZE",3,2,0,3
6716,"BRONZE",4,9,0,3
6717,"BRONZE",2,3,0,3
6718,"BRONZE",4,2,0,3
6719,"BRONZE",2,5,0,3
6720,"BRONZE",6,4,0,3
6721,"BRONZE",2,5,0,3
6722,"BRONZE",2,3,0,3
6723,"BRONZE",3,2,0,3
6724,"BRONZE",4,4,0,3
6725,"BRONZE",4,5,0,3
6726,"BRONZE",3,2,0,3
6727,"BRONZE",2,5,0,3
6728,"BRONZE",4,1,0,3
6729,"BRONZE",4,13,0,3
6730,"BRONZE",6,8,0,3
6731,"BRONZE",3,4,0,3
6732,"BRONZE",3,3,0,3
6733,"BRONZE",6,8,0,3
6734,"BRONZE",4,1,1,3
6735,"BRONZE",2,4,0,3
6736,"BRONZE",2,3,0,3
6737,"BRONZE",5,11,0,3
6738,"BRONZE",3,3,0,3
6739,"BRONZE",2,3,0,3
6740,"BRONZE",5,7,0,3
6741,"BRONZE",4,5,0,3
6742,"BRONZE",5,4,0,3
6743,"BRONZE",1,4,0,3
6744,"BRONZE",4,7,0,3
6745,"BRONZE",2,4,0,3
6746,"BRONZE",4,2,0,3
6747,"BRONZE",3,9,0,3
6748,"BRONZE",6,9,1,3
6749,"BRONZE",4,6,0,3
6750,"BRONZE",2,4,0,3
6751,"BRONZE",3,4,0,3
6752,"BRONZE",2,4,0,3
6753,"BRONZE",5,6,0,3
6754,"BRONZE",3,18,0,3
6755,"BRONZE",4,7,0,3
6756,"BRONZE",3,4,0,3
6757,"BRONZE",3,3,0,3
6758,"BRONZE",7,9,0,3
6759,"BRONZE",1,4,0,3
6760,"BRONZE",3,5,0,3
6761,"BRONZE",2,3,0,3
6762,"BRONZE",5,2,0,3
6763,"BRONZE",4,5,0,3
6764,"BRONZE",3,11,0,3
6765,"BRONZE",3,4,0,3
6766,"BRONZE",2,3,0,3
6767,"BRONZE",4,4,0,3
6768,"BRONZE",3,5,0,3
6769,"BRONZE",2,4,0,3
6770,"BRONZE",5,6,0,3
6771,"BRONZE",4,10,0,3
6772,"BRONZE",4,6,0,3
6773,"BRONZE",3,8,0,4
6774,"BRONZE",2,7,0,4
6775,"BRONZE",5,4,0,4
6776,"BRONZE",2,4,0,4
6777,"BRONZE",3,8,0,4
6778,"BRONZE",3,4,0,4
6779,"BRONZE",2,7,1,4
6780,"BRONZE",3,3,0,4
6781,"BRONZE",2,4,0,4
6782,"BRONZE",3,7,0,4
6783,"BRONZE",2,3,0,4
6784,"BRONZE",2,5,1,4
6785,"BRONZE",2,4,1,4
6786,"BRONZE",3,2,0,4
6787,"BRONZE",4,7,0,4
6788,"BRONZE",2,9,0,4
6789,"BRONZE",3,7,1,4
6790,"BRONZE",2,3,0,4
6791,"BRONZE",3,4,0,4
6792,"BRONZE",2,5,0,4
6793,"BRONZE",4,5,0,4
6794,"BRONZE",3,5,0,4
6795,"BRONZE",3,9,0,4
6796,"BRONZE",2,4,0,4
6797,"BRONZE",1,4,1,4
6798,"BRONZE",2,3,1,4
6799,"BRONZE",3,8,0,4
6800,"BRONZE",5,11,0,4
6801,"BRONZE",2,11,0,4
6802,"BRONZE",5,12,0,4
6803,"BRONZE",1,6,0,4
6804,"BRONZE",3,2,0,4
6805,"BRONZE",3,7,0,4
6806,"BRONZE",2,3,1,4
6807,"BRONZE",3,7,0,4
6808,"BRONZE",2,4,0,4
6809,"BRONZE",2,5,0,4
6810,"BRONZE",2,4,0,4
6811,"BRONZE",2,4,0,4
6812,"BRONZE",2,6,0,4
6813,"BRONZE",3,4,1,4
6814,"BRONZE",3,5,0,4
6815,"BRONZE",4,15,0,4
6816,"BRONZE",5,5,0,4
6817,"BRONZE",3,2,0,4
6818,"BRONZE",3,2,0,4
6819,"BRONZE",3,2,0,4
6820,"BRONZE",2,9,1,4
6821,"BRONZE",1,4,0,4
6822,"BRONZE",2,13,0,4
6823,"BRONZE",3,13,0,4
6824,"BRONZE",3,7,0,4
6825,"BRONZE",1,4,0,4
6826,"BRONZE",1,5,0,4
6827,"BRONZE",2,4,0,4
6828,"BRONZE",3,9,0,4
6829,"BRONZE",3,13,0,4
6830,"BRONZE",3,4,0,4
6831,"BRONZE",1,5,0,4
6832,"BRONZE",3,4,0,4
6833,"BRONZE",2,4,0,4
6834,"BRONZE",2,4,0,4
6835,"BRONZE",2,10,0,4
6836,"BRONZE",3,2,1,4
6837,"BRONZE",3,10,1,4
6838,"BRONZE",2,11,0,4
6839,"BRONZE",2,3,0,4
6840,"BRONZE",1,4,0,4
6841,"BRONZE",2,3,0,4
6842,"BRONZE",4,12,0,4
6843,"BRONZE",2,4,0,4
6844,"BRONZE",2,5,0,4
6845,"BRONZE",3,2,1,4
6846,"BRONZE",3,4,0,4
6847,"BRONZE",2,4,1,4
6848,"BRONZE",1,6,0,4
6849,"BRONZE",3,6,0,4
6850,"BRONZE",3,7,0,4
6851,"BRONZE",6,15,1,4
6852,"BRONZE",3,4,0,4
6853,"BRONZE",1,4,0,4
6854,"BRONZE",6,14,0,4
6855,"BRONZE",3,6,0,4
6856,"BRONZE",2,9,0,4
6857,"BRONZE",1,4,1,4
6858,"BRONZE",2,3,0,4
6859,"BRONZE",4,13,1,4
6860,"BRONZE",3,3,0,4
6861,"BRONZE",1,4,0,4
6862,"BRONZE",2,3,0,4
6863,"BRONZE",3,5,0,4
6864,"BRONZE",2,4,0,4
6865,"BRONZE",2,6,0,4
6866,"BRONZE",2,6,0,4
6867,"BRONZE",2,5,0,4
6868,"BRONZE",2,4,0,4
6869,"BRONZE",3,2,0,4
6870,"BRONZE",2,4,0,4
6871,"BRONZE",2,4,0,4
6872,"BRONZE",3,8,1,4
6873,"BRONZE",2,3,0,4
6874,"BRONZE",3,6,0,4
6875,"BRONZE",3,7,0,4
6876,"BRONZE",3,3,0,4
6877,"BRONZE",2,7,0,4
6878,"BRONZE",3,5,0,4
6879,"BRONZE",1,5,1,4
6880,"BRONZE",4,7,0,4
6881,"BRONZE",2,4,0,4
6882,"BRONZE",3,4,0,4
6883,"BRONZE",3,3,0,4
